clean,corrupted,label
Calculate the result of the following arithmetic expression and provide only the final answer: 445 / 89 =,Calculate the result of the following arithmetic expression and provide only the final answer: 89 / 89 =,5
Calculate the result of the following arithmetic expression and provide only the final answer: 31 * 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: 79 * 7 =,217
Calculate the result of the following arithmetic expression and provide only the final answer: 154 * 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: 69 * 5 =,770
Calculate the result of the following arithmetic expression and provide only the final answer: 304 / 76 =,Calculate the result of the following arithmetic expression and provide only the final answer: 76 / 76 =,4
Calculate the result of the following arithmetic expression and provide only the final answer: 71 * 10 =,Calculate the result of the following arithmetic expression and provide only the final answer: 58 * 10 =,710
Calculate the result of the following arithmetic expression and provide only the final answer: 76 * 2 =,Calculate the result of the following arithmetic expression and provide only the final answer: 45 * 2 =,152
Calculate the result of the following arithmetic expression and provide only the final answer: 145 * 4 =,Calculate the result of the following arithmetic expression and provide only the final answer: 27 * 4 =,580
Calculate the result of the following arithmetic expression and provide only the final answer: 176 / 22 =,Calculate the result of the following arithmetic expression and provide only the final answer: 66 / 22 =,8
Calculate the result of the following arithmetic expression and provide only the final answer: 549 / 61 =,Calculate the result of the following arithmetic expression and provide only the final answer: 183 / 61 =,9
Calculate the result of the following arithmetic expression and provide only the final answer: 608 / 38 =,Calculate the result of the following arithmetic expression and provide only the final answer: 38 / 38 =,16
Calculate the result of the following arithmetic expression and provide only the final answer: 197 * 3 =,Calculate the result of the following arithmetic expression and provide only the final answer: 47 * 3 =,591
Calculate the result of the following arithmetic expression and provide only the final answer: 286 / 11 =,Calculate the result of the following arithmetic expression and provide only the final answer: 165 / 11 =,26
