clean,corrupted,label
"Calculate the least common multiple (LCM) of two numbers. LCM(24, 48) = 48, LCM(3, 21) =","Calculate the least common multiple (LCM) of two numbers. LCM(24, 48) = 48, LCM(8, 40) =",21
"Calculate the least common multiple (LCM) of two numbers. LCM(53, 4) = 212, LCM(32, 3) =","Calculate the least common multiple (LCM) of two numbers. LCM(53, 4) = 212, LCM(76, 25) =",96
"Calculate the least common multiple (LCM) of two numbers. LCM(63, 16) = 1008, LCM(13, 7) =","Calculate the least common multiple (LCM) of two numbers. LCM(63, 16) = 1008, LCM(13, 68) =",91
"Calculate the least common multiple (LCM) of two numbers. LCM(150, 180) = 900, LCM(30, 105) =","Calculate the least common multiple (LCM) of two numbers. LCM(150, 180) = 900, LCM(80, 280) =",210
"Calculate the least common multiple (LCM) of two numbers. LCM(22, 220) = 220, LCM(16, 144) =","Calculate the least common multiple (LCM) of two numbers. LCM(22, 220) = 220, LCM(12, 120) =",144
"Calculate the least common multiple (LCM) of two numbers. LCM(216, 135) = 1080, LCM(96, 160) =","Calculate the least common multiple (LCM) of two numbers. LCM(216, 135) = 1080, LCM(20, 28) =",480
"Calculate the least common multiple (LCM) of two numbers. LCM(190, 152) = 760, LCM(30, 12) =","Calculate the least common multiple (LCM) of two numbers. LCM(190, 152) = 760, LCM(52, 78) =",60
"Calculate the least common multiple (LCM) of two numbers. LCM(20, 60) = 60, LCM(25, 250) =","Calculate the least common multiple (LCM) of two numbers. LCM(20, 60) = 60, LCM(6, 42) =",250
"Calculate the least common multiple (LCM) of two numbers. LCM(32, 224) = 224, LCM(4, 36) =","Calculate the least common multiple (LCM) of two numbers. LCM(32, 224) = 224, LCM(34, 136) =",36
"Calculate the least common multiple (LCM) of two numbers. LCM(17, 102) = 102, LCM(23, 207) =","Calculate the least common multiple (LCM) of two numbers. LCM(17, 102) = 102, LCM(23, 161) =",207
"Calculate the least common multiple (LCM) of two numbers. LCM(46, 414) = 414, LCM(1, 7) =","Calculate the least common multiple (LCM) of two numbers. LCM(46, 414) = 414, LCM(10, 50) =",7
"Calculate the least common multiple (LCM) of two numbers. LCM(21, 4) = 84, LCM(67, 1) =","Calculate the least common multiple (LCM) of two numbers. LCM(21, 4) = 84, LCM(5, 63) =",67
"Calculate the least common multiple (LCM) of two numbers. LCM(40, 30) = 120, LCM(25, 45) =","Calculate the least common multiple (LCM) of two numbers. LCM(40, 30) = 120, LCM(96, 432) =",225
"Calculate the least common multiple (LCM) of two numbers. LCM(1, 51) = 51, LCM(29, 17) =","Calculate the least common multiple (LCM) of two numbers. LCM(1, 51) = 51, LCM(15, 41) =",493
"Calculate the least common multiple (LCM) of two numbers. LCM(490, 245) = 490, LCM(80, 70) =","Calculate the least common multiple (LCM) of two numbers. LCM(490, 245) = 490, LCM(88, 198) =",560
"Calculate the least common multiple (LCM) of two numbers. LCM(120, 48) = 240, LCM(78, 234) =","Calculate the least common multiple (LCM) of two numbers. LCM(120, 48) = 240, LCM(49, 56) =",234
"Calculate the least common multiple (LCM) of two numbers. LCM(10, 40) = 40, LCM(21, 147) =","Calculate the least common multiple (LCM) of two numbers. LCM(10, 40) = 40, LCM(32, 256) =",147
"Calculate the least common multiple (LCM) of two numbers. LCM(1, 77) = 77, LCM(98, 1) =","Calculate the least common multiple (LCM) of two numbers. LCM(1, 77) = 77, LCM(37, 23) =",98
"Calculate the least common multiple (LCM) of two numbers. LCM(17, 170) = 170, LCM(11, 110) =","Calculate the least common multiple (LCM) of two numbers. LCM(17, 170) = 170, LCM(2, 20) =",110
"Calculate the least common multiple (LCM) of two numbers. LCM(30, 25) = 150, LCM(150, 120) =","Calculate the least common multiple (LCM) of two numbers. LCM(30, 25) = 150, LCM(100, 225) =",600
"Calculate the least common multiple (LCM) of two numbers. LCM(8, 63) = 504, LCM(82, 5) =","Calculate the least common multiple (LCM) of two numbers. LCM(8, 63) = 504, LCM(27, 28) =",410
"Calculate the least common multiple (LCM) of two numbers. LCM(56, 112) = 112, LCM(162, 81) =","Calculate the least common multiple (LCM) of two numbers. LCM(56, 112) = 112, LCM(260, 52) =",162
"Calculate the least common multiple (LCM) of two numbers. LCM(32, 40) = 160, LCM(66, 297) =","Calculate the least common multiple (LCM) of two numbers. LCM(32, 40) = 160, LCM(256, 96) =",594
"Calculate the least common multiple (LCM) of two numbers. LCM(45, 90) = 90, LCM(25, 100) =","Calculate the least common multiple (LCM) of two numbers. LCM(45, 90) = 90, LCM(3, 18) =",100
"Calculate the least common multiple (LCM) of two numbers. LCM(32, 256) = 256, LCM(33, 66) =","Calculate the least common multiple (LCM) of two numbers. LCM(32, 256) = 256, LCM(7, 28) =",66
"Calculate the least common multiple (LCM) of two numbers. LCM(190, 57) = 570, LCM(150, 180) =","Calculate the least common multiple (LCM) of two numbers. LCM(190, 57) = 570, LCM(203, 58) =",900
"Calculate the least common multiple (LCM) of two numbers. LCM(200, 100) = 200, LCM(42, 98) =","Calculate the least common multiple (LCM) of two numbers. LCM(200, 100) = 200, LCM(74, 222) =",294
"Calculate the least common multiple (LCM) of two numbers. LCM(48, 240) = 240, LCM(15, 30) =","Calculate the least common multiple (LCM) of two numbers. LCM(48, 240) = 240, LCM(9, 36) =",30
"Calculate the least common multiple (LCM) of two numbers. LCM(49, 294) = 294, LCM(21, 84) =","Calculate the least common multiple (LCM) of two numbers. LCM(49, 294) = 294, LCM(38, 152) =",84
"Calculate the least common multiple (LCM) of two numbers. LCM(24, 168) = 168, LCM(25, 225) =","Calculate the least common multiple (LCM) of two numbers. LCM(24, 168) = 168, LCM(50, 300) =",225
"Calculate the least common multiple (LCM) of two numbers. LCM(2, 14) = 14, LCM(1, 3) =","Calculate the least common multiple (LCM) of two numbers. LCM(2, 14) = 14, LCM(16, 112) =",3
"Calculate the least common multiple (LCM) of two numbers. LCM(46, 92) = 92, LCM(10, 40) =","Calculate the least common multiple (LCM) of two numbers. LCM(46, 92) = 92, LCM(31, 217) =",40
"Calculate the least common multiple (LCM) of two numbers. LCM(48, 32) = 96, LCM(256, 96) =","Calculate the least common multiple (LCM) of two numbers. LCM(48, 32) = 96, LCM(270, 405) =",768
"Calculate the least common multiple (LCM) of two numbers. LCM(78, 234) = 234, LCM(18, 6) =","Calculate the least common multiple (LCM) of two numbers. LCM(78, 234) = 234, LCM(76, 171) =",18
"Calculate the least common multiple (LCM) of two numbers. LCM(26, 130) = 130, LCM(14, 28) =","Calculate the least common multiple (LCM) of two numbers. LCM(26, 130) = 130, LCM(31, 62) =",28
"Calculate the least common multiple (LCM) of two numbers. LCM(290, 58) = 290, LCM(200, 40) =","Calculate the least common multiple (LCM) of two numbers. LCM(290, 58) = 290, LCM(63, 36) =",200
"Calculate the least common multiple (LCM) of two numbers. LCM(45, 150) = 450, LCM(48, 96) =","Calculate the least common multiple (LCM) of two numbers. LCM(45, 150) = 450, LCM(54, 81) =",96
"Calculate the least common multiple (LCM) of two numbers. LCM(336, 96) = 672, LCM(92, 184) =","Calculate the least common multiple (LCM) of two numbers. LCM(336, 96) = 672, LCM(95, 190) =",184
"Calculate the least common multiple (LCM) of two numbers. LCM(17, 12) = 204, LCM(5, 64) =","Calculate the least common multiple (LCM) of two numbers. LCM(17, 12) = 204, LCM(1, 63) =",320
"Calculate the least common multiple (LCM) of two numbers. LCM(18, 45) = 90, LCM(63, 105) =","Calculate the least common multiple (LCM) of two numbers. LCM(18, 45) = 90, LCM(27, 63) =",315
"Calculate the least common multiple (LCM) of two numbers. LCM(81, 72) = 648, LCM(171, 57) =","Calculate the least common multiple (LCM) of two numbers. LCM(81, 72) = 648, LCM(12, 6) =",171
"Calculate the least common multiple (LCM) of two numbers. LCM(152, 114) = 456, LCM(246, 82) =","Calculate the least common multiple (LCM) of two numbers. LCM(152, 114) = 456, LCM(57, 95) =",246
"Calculate the least common multiple (LCM) of two numbers. LCM(10, 35) = 70, LCM(56, 280) =","Calculate the least common multiple (LCM) of two numbers. LCM(10, 35) = 70, LCM(66, 330) =",280
"Calculate the least common multiple (LCM) of two numbers. LCM(36, 24) = 72, LCM(24, 60) =","Calculate the least common multiple (LCM) of two numbers. LCM(36, 24) = 72, LCM(200, 250) =",120
"Calculate the least common multiple (LCM) of two numbers. LCM(39, 78) = 78, LCM(31, 62) =","Calculate the least common multiple (LCM) of two numbers. LCM(39, 78) = 78, LCM(28, 252) =",62
"Calculate the least common multiple (LCM) of two numbers. LCM(34, 21) = 714, LCM(1, 86) =","Calculate the least common multiple (LCM) of two numbers. LCM(34, 21) = 714, LCM(23, 21) =",86
"Calculate the least common multiple (LCM) of two numbers. LCM(51, 14) = 714, LCM(14, 17) =","Calculate the least common multiple (LCM) of two numbers. LCM(51, 14) = 714, LCM(16, 23) =",238
"Calculate the least common multiple (LCM) of two numbers. LCM(36, 32) = 288, LCM(45, 35) =","Calculate the least common multiple (LCM) of two numbers. LCM(36, 32) = 288, LCM(105, 147) =",315
"Calculate the least common multiple (LCM) of two numbers. LCM(28, 84) = 84, LCM(13, 39) =","Calculate the least common multiple (LCM) of two numbers. LCM(28, 84) = 84, LCM(29, 145) =",39
"Calculate the least common multiple (LCM) of two numbers. LCM(18, 24) = 72, LCM(279, 186) =","Calculate the least common multiple (LCM) of two numbers. LCM(18, 24) = 72, LCM(40, 25) =",558
"Calculate the least common multiple (LCM) of two numbers. LCM(130, 26) = 130, LCM(90, 108) =","Calculate the least common multiple (LCM) of two numbers. LCM(130, 26) = 130, LCM(66, 99) =",540
"Calculate the least common multiple (LCM) of two numbers. LCM(4, 40) = 40, LCM(21, 168) =","Calculate the least common multiple (LCM) of two numbers. LCM(4, 40) = 40, LCM(8, 56) =",168
"Calculate the least common multiple (LCM) of two numbers. LCM(29, 23) = 667, LCM(19, 6) =","Calculate the least common multiple (LCM) of two numbers. LCM(29, 23) = 667, LCM(77, 4) =",114
"Calculate the least common multiple (LCM) of two numbers. LCM(3, 15) = 15, LCM(43, 430) =","Calculate the least common multiple (LCM) of two numbers. LCM(3, 15) = 15, LCM(18, 36) =",430
"Calculate the least common multiple (LCM) of two numbers. LCM(46, 414) = 414, LCM(29, 290) =","Calculate the least common multiple (LCM) of two numbers. LCM(46, 414) = 414, LCM(21, 63) =",290
"Calculate the least common multiple (LCM) of two numbers. LCM(68, 51) = 204, LCM(24, 32) =","Calculate the least common multiple (LCM) of two numbers. LCM(68, 51) = 204, LCM(95, 57) =",96
"Calculate the least common multiple (LCM) of two numbers. LCM(27, 108) = 108, LCM(22, 220) =","Calculate the least common multiple (LCM) of two numbers. LCM(27, 108) = 108, LCM(36, 252) =",220
"Calculate the least common multiple (LCM) of two numbers. LCM(59, 3) = 177, LCM(9, 26) =","Calculate the least common multiple (LCM) of two numbers. LCM(59, 3) = 177, LCM(11, 1) =",234
"Calculate the least common multiple (LCM) of two numbers. LCM(41, 246) = 246, LCM(12, 72) =","Calculate the least common multiple (LCM) of two numbers. LCM(41, 246) = 246, LCM(2, 4) =",72
"Calculate the least common multiple (LCM) of two numbers. LCM(160, 64) = 320, LCM(54, 36) =","Calculate the least common multiple (LCM) of two numbers. LCM(160, 64) = 320, LCM(144, 216) =",108
"Calculate the least common multiple (LCM) of two numbers. LCM(160, 32) = 160, LCM(170, 34) =","Calculate the least common multiple (LCM) of two numbers. LCM(160, 32) = 160, LCM(16, 4) =",170
"Calculate the least common multiple (LCM) of two numbers. LCM(1, 3) = 3, LCM(7, 21) =","Calculate the least common multiple (LCM) of two numbers. LCM(1, 3) = 3, LCM(27, 216) =",21
"Calculate the least common multiple (LCM) of two numbers. LCM(50, 500) = 500, LCM(41, 410) =","Calculate the least common multiple (LCM) of two numbers. LCM(50, 500) = 500, LCM(24, 168) =",410
"Calculate the least common multiple (LCM) of two numbers. LCM(102, 68) = 204, LCM(500, 300) =","Calculate the least common multiple (LCM) of two numbers. LCM(102, 68) = 204, LCM(72, 24) =",1500
"Calculate the least common multiple (LCM) of two numbers. LCM(50, 400) = 400, LCM(23, 161) =","Calculate the least common multiple (LCM) of two numbers. LCM(50, 400) = 400, LCM(7, 42) =",161
"Calculate the least common multiple (LCM) of two numbers. LCM(128, 64) = 128, LCM(16, 12) =","Calculate the least common multiple (LCM) of two numbers. LCM(128, 64) = 128, LCM(108, 162) =",48
"Calculate the least common multiple (LCM) of two numbers. LCM(126, 42) = 126, LCM(320, 128) =","Calculate the least common multiple (LCM) of two numbers. LCM(126, 42) = 126, LCM(405, 90) =",640
"Calculate the least common multiple (LCM) of two numbers. LCM(38, 190) = 190, LCM(31, 155) =","Calculate the least common multiple (LCM) of two numbers. LCM(38, 190) = 190, LCM(44, 88) =",155
"Calculate the least common multiple (LCM) of two numbers. LCM(65, 52) = 260, LCM(450, 150) =","Calculate the least common multiple (LCM) of two numbers. LCM(65, 52) = 260, LCM(40, 80) =",450
"Calculate the least common multiple (LCM) of two numbers. LCM(34, 204) = 204, LCM(39, 234) =","Calculate the least common multiple (LCM) of two numbers. LCM(34, 204) = 204, LCM(27, 243) =",234
"Calculate the least common multiple (LCM) of two numbers. LCM(5, 45) = 45, LCM(22, 88) =","Calculate the least common multiple (LCM) of two numbers. LCM(5, 45) = 45, LCM(26, 234) =",88
"Calculate the least common multiple (LCM) of two numbers. LCM(34, 272) = 272, LCM(3, 6) =","Calculate the least common multiple (LCM) of two numbers. LCM(34, 272) = 272, LCM(50, 300) =",6
"Calculate the least common multiple (LCM) of two numbers. LCM(49, 98) = 98, LCM(46, 322) =","Calculate the least common multiple (LCM) of two numbers. LCM(49, 98) = 98, LCM(44, 132) =",322
"Calculate the least common multiple (LCM) of two numbers. LCM(28, 8) = 56, LCM(87, 116) =","Calculate the least common multiple (LCM) of two numbers. LCM(28, 8) = 56, LCM(88, 220) =",348
"Calculate the least common multiple (LCM) of two numbers. LCM(320, 200) = 1600, LCM(18, 12) =","Calculate the least common multiple (LCM) of two numbers. LCM(320, 200) = 1600, LCM(175, 50) =",36
"Calculate the least common multiple (LCM) of two numbers. LCM(78, 182) = 546, LCM(188, 235) =","Calculate the least common multiple (LCM) of two numbers. LCM(78, 182) = 546, LCM(21, 30) =",940
"Calculate the least common multiple (LCM) of two numbers. LCM(240, 360) = 720, LCM(500, 150) =","Calculate the least common multiple (LCM) of two numbers. LCM(240, 360) = 720, LCM(72, 360) =",1500
"Calculate the least common multiple (LCM) of two numbers. LCM(45, 18) = 90, LCM(100, 160) =","Calculate the least common multiple (LCM) of two numbers. LCM(45, 18) = 90, LCM(60, 300) =",800
"Calculate the least common multiple (LCM) of two numbers. LCM(9, 27) = 27, LCM(135, 405) =","Calculate the least common multiple (LCM) of two numbers. LCM(9, 27) = 27, LCM(78, 130) =",405
"Calculate the least common multiple (LCM) of two numbers. LCM(31, 186) = 186, LCM(50, 200) =","Calculate the least common multiple (LCM) of two numbers. LCM(31, 186) = 186, LCM(48, 480) =",200
"Calculate the least common multiple (LCM) of two numbers. LCM(71, 6) = 426, LCM(19, 23) =","Calculate the least common multiple (LCM) of two numbers. LCM(71, 6) = 426, LCM(69, 13) =",437
"Calculate the least common multiple (LCM) of two numbers. LCM(420, 168) = 840, LCM(294, 147) =","Calculate the least common multiple (LCM) of two numbers. LCM(420, 168) = 840, LCM(42, 36) =",294
"Calculate the least common multiple (LCM) of two numbers. LCM(3, 7) = 21, LCM(91, 2) =","Calculate the least common multiple (LCM) of two numbers. LCM(3, 7) = 21, LCM(53, 18) =",182
"Calculate the least common multiple (LCM) of two numbers. LCM(82, 123) = 246, LCM(52, 26) =","Calculate the least common multiple (LCM) of two numbers. LCM(82, 123) = 246, LCM(203, 116) =",52
"Calculate the least common multiple (LCM) of two numbers. LCM(10, 69) = 690, LCM(1, 87) =","Calculate the least common multiple (LCM) of two numbers. LCM(10, 69) = 690, LCM(3, 16) =",87
"Calculate the least common multiple (LCM) of two numbers. LCM(7, 11) = 77, LCM(48, 11) =","Calculate the least common multiple (LCM) of two numbers. LCM(7, 11) = 77, LCM(1, 58) =",528
"Calculate the least common multiple (LCM) of two numbers. LCM(33, 5) = 165, LCM(61, 11) =","Calculate the least common multiple (LCM) of two numbers. LCM(33, 5) = 165, LCM(28, 33) =",671
