clean,corrupted,label
Calculate the result of the following arithmetic expression and provide only the final answer: (83 + 55) / 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: (83 + 55) / 2 =,23
Calculate the result of the following arithmetic expression and provide only the final answer: (76 - 25) / 51 =,Calculate the result of the following arithmetic expression and provide only the final answer: (76 - 25) / 3 =,1
Calculate the result of the following arithmetic expression and provide only the final answer: (55 + 97) / 152 =,Calculate the result of the following arithmetic expression and provide only the final answer: (55 + 97) / 4 =,1
Calculate the result of the following arithmetic expression and provide only the final answer: (27 + 37) / 16 =,Calculate the result of the following arithmetic expression and provide only the final answer: (27 + 37) / 4 =,4
Calculate the result of the following arithmetic expression and provide only the final answer: (98 - 64) * 26 =,Calculate the result of the following arithmetic expression and provide only the final answer: (98 - 64) * 80 =,884
Calculate the result of the following arithmetic expression and provide only the final answer: (73 - 5) / 17 =,Calculate the result of the following arithmetic expression and provide only the final answer: (73 - 5) / 68 =,4
Calculate the result of the following arithmetic expression and provide only the final answer: (55 - 22) / 33 =,Calculate the result of the following arithmetic expression and provide only the final answer: (55 - 22) / 3 =,1
Calculate the result of the following arithmetic expression and provide only the final answer: (6 + 45) * 16 =,Calculate the result of the following arithmetic expression and provide only the final answer: (6 + 45) * 61 =,816
Calculate the result of the following arithmetic expression and provide only the final answer: (34 - 30) * 99 =,Calculate the result of the following arithmetic expression and provide only the final answer: (34 - 30) * 100 =,396
Calculate the result of the following arithmetic expression and provide only the final answer: (69 - 6) / 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: (69 - 6) / 21 =,9
Calculate the result of the following arithmetic expression and provide only the final answer: (74 - 28) / 46 =,Calculate the result of the following arithmetic expression and provide only the final answer: (74 - 28) / 23 =,1
Calculate the result of the following arithmetic expression and provide only the final answer: (87 - 36) * 15 =,Calculate the result of the following arithmetic expression and provide only the final answer: (87 - 36) * 35 =,765
Calculate the result of the following arithmetic expression and provide only the final answer: (46 + 6) * 7 =,Calculate the result of the following arithmetic expression and provide only the final answer: (46 + 6) * 81 =,364
Calculate the result of the following arithmetic expression and provide only the final answer: (31 - 3) * 12 =,Calculate the result of the following arithmetic expression and provide only the final answer: (31 - 3) * 41 =,336
Calculate the result of the following arithmetic expression and provide only the final answer: (25 - 20) * 22 =,Calculate the result of the following arithmetic expression and provide only the final answer: (25 - 20) * 51 =,110
Calculate the result of the following arithmetic expression and provide only the final answer: (69 - 69) * 17 =,Calculate the result of the following arithmetic expression and provide only the final answer: (69 - 69) * 51 =,0
Calculate the result of the following arithmetic expression and provide only the final answer: (12 + 37) / 49 =,Calculate the result of the following arithmetic expression and provide only the final answer: (12 + 37) / 7 =,1
Calculate the result of the following arithmetic expression and provide only the final answer: (50 - 38) * 52 =,Calculate the result of the following arithmetic expression and provide only the final answer: (50 - 38) * 89 =,624
Calculate the result of the following arithmetic expression and provide only the final answer: (84 + 48) / 6 =,Calculate the result of the following arithmetic expression and provide only the final answer: (84 + 48) / 11 =,22
Calculate the result of the following arithmetic expression and provide only the final answer: (15 + 100) / 5 =,Calculate the result of the following arithmetic expression and provide only the final answer: (15 + 100) / 115 =,23
